,index,lang,textfile,Freq,file,PCComplexity,compressed,folder,LengthScript,Idiosyncratic,Type,Family,Ancestor,Sum_count,Rel_freq,Sum_prob
27480,012FC,mdy,ዼ,424,1,55.496014668287295,1540,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.002657640717061552,1.0000000000000004
27481,012FD,guk,ዽ,119,1,50.429264030411794,1427,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0007484982860018241,0.9999999999999997
27482,012FD,kqy,ዽ,316,1,50.429264030411794,1427,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.002390335781662494,1.0000000000000002
27483,012FE,guk,ዾ,65,1,47.31579879830971,1382,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.000408843601597635,0.9999999999999997
27484,012FE,kqy,ዾ,282,1,47.31579879830971,1382,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0021331477545215925,1.0000000000000002
27485,012FE,mdy,ዾ,96,1,47.31579879830971,1382,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0006017299736743137,1.0000000000000004
27487,01300,guk,ጀ,290,1,61.6365859563165,1487,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0018240714532817561,0.9999999999999997
27488,01300,ktb,ጀ,225,1,61.6365859563165,1487,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0013249010740531374,1.0000000000000002
27489,01300,tir,ጀ,193,2,61.6365859563165,1487,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0005730539917812775,0.9997387793873194
27491,01301,ktb,ጁ,20,1,70.896923523395,1642,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.00011776898436027888,1.0000000000000002
27492,01301,mdy,ጁ,1,1,70.896923523395,1642,Ethi,326,0,syllabary,Middle East,Sarb,159540,6.268020559107434e-06,1.0000000000000004
27493,01301,tir,ጁ,3,1,70.896923523395,1642,Ethi,326,0,syllabary,Middle East,Sarb,336792,8.907575001781514e-06,0.9997387793873194
27496,01302,guk,ጂ,11,1,72.66848744770921,1596,Ethi,326,0,syllabary,Middle East,Sarb,158985,6.918891719344592e-05,0.9999999999999997
27497,01302,ktb,ጂ,7,1,72.66848744770921,1596,Ethi,326,0,syllabary,Middle East,Sarb,169824,4.1219144526097605e-05,1.0000000000000002
27498,01302,mdy,ጂ,25,1,72.66848744770921,1596,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.00015670051397768584,1.0000000000000004
27499,01302,tir,ጂ,120,2,72.66848744770921,1596,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0003563030000712606,0.9997387793873194
27502,01303,guk,ጃ,299,1,65.2659182268326,1537,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.001880680567349121,0.9999999999999997
27503,01303,ktb,ጃ,642,1,65.2659182268326,1537,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.003780384397964952,1.0000000000000002
27504,01303,mdy,ጃ,6,1,65.2659182268326,1537,Ethi,326,0,syllabary,Middle East,Sarb,159540,3.7608123354644604e-05,1.0000000000000004
27505,01303,tir,ጃ,144,2,65.2659182268326,1537,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.00042756360008551275,0.9997387793873194
27508,01304,kqy,ጄ,66,1,74.3760636865941,1681,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0004992473468029259,1.0000000000000002
27509,01304,ktb,ጄ,214,1,74.3760636865941,1681,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.001260128132654984,1.0000000000000002
27510,01304,mdy,ጄ,10,1,74.3760636865941,1681,Ethi,326,0,syllabary,Middle East,Sarb,159540,6.268020559107433e-05,1.0000000000000004
27512,01305,guk,ጅ,197,1,67.0590178137646,1607,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.001239110607918986,0.9999999999999997
27513,01305,ktb,ጅ,335,1,67.0590178137646,1607,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0019726304880346712,1.0000000000000002
27514,01305,tir,ጅ,31,2,67.0590178137646,1607,Ethi,326,0,syllabary,Middle East,Sarb,336792,9.204494168507565e-05,0.9997387793873194
27517,01306,ktb,ጆ,143,1,65.2868872930349,1539,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.000842048238175994,1.0000000000000002
27518,01306,mdy,ጆ,6,1,65.2868872930349,1539,Ethi,326,0,syllabary,Middle East,Sarb,159540,3.7608123354644604e-05,1.0000000000000004
27519,01306,tir,ጆ,12,2,65.2868872930349,1539,Ethi,326,0,syllabary,Middle East,Sarb,336792,3.563030000712606e-05,0.9997387793873194
27522,01308,guk,ገ,4975,1,25.770042707905898,948,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.03129226027612668,0.9999999999999997
27523,01308,kqy,ገ,1764,1,25.770042707905898,948,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.01334351999636911,1.0000000000000002
27524,01308,ktb,ገ,2778,1,25.770042707905898,948,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.016358111927642735,1.0000000000000002
27525,01308,tir,ገ,2633,2,25.770042707905898,948,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.00781788165989691,0.9997387793873194
27528,01309,guk,ጉ,152,1,31.585625039400202,1032,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0009560650375821619,0.9999999999999997
27529,01309,kqy,ጉ,504,1,31.585625039400202,1032,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.003812434284676889,1.0000000000000002
27530,01309,ktb,ጉ,770,1,31.585625039400202,1032,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.004534105897870737,1.0000000000000002
27531,01309,mdy,ጉ,1032,1,31.585625039400202,1032,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0064685972169988715,1.0000000000000004
27532,01309,tir,ጉ,211,2,31.585625039400202,1032,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0006264994417919666,0.9997387793873194
27535,0130A,guk,ጊ,2,1,33.7838671288562,1071,Ethi,326,0,syllabary,Middle East,Sarb,158985,1.2579803126081077e-05,0.9999999999999997
27536,0130A,ktb,ጊ,132,1,33.7838671288562,1071,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0007772752967778406,1.0000000000000002
27537,0130A,mdy,ጊ,1291,1,33.7838671288562,1071,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.008092014541807697,1.0000000000000004
27538,0130A,tir,ጊ,363,2,33.7838671288562,1071,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0010778165752155632,0.9997387793873194
27541,0130B,guk,ጋ,2036,1,34.9681725323658,1070,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.012806239582350536,0.9999999999999997
27542,0130B,kqy,ጋ,128,1,34.9681725323658,1070,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0009682372786480987,1.0000000000000002
27543,0130B,ktb,ጋ,529,1,34.9681725323658,1070,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.003114989636329376,1.0000000000000002
27544,0130B,mdy,ጋ,1851,1,34.9681725323658,1070,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.01160210605490786,1.0000000000000004
27545,0130B,tir,ጋ,542,2,34.9681725323658,1070,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0016093018836551938,0.9997387793873194
27548,0130C,guk,ጌ,42,1,39.00887917318521,1148,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0002641758656477026,0.9999999999999997
27549,0130C,kqy,ጌ,1438,1,39.00887917318521,1148,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.010877540677312234,1.0000000000000002
27550,0130C,ktb,ጌ,253,1,39.00887917318521,1148,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0014897776521575277,1.0000000000000002
27551,0130C,mdy,ጌ,3138,1,39.00887917318521,1148,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.019669048514479127,1.0000000000000004
27552,0130C,tir,ጌ,245,2,39.00887917318521,1148,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0007274519584788237,0.9997387793873194
27555,0130D,guk,ግ,584,1,41.149734282008204,1140,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0036733025128156743,0.9999999999999997
27556,0130D,kqy,ግ,825,1,41.149734282008204,1140,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.006240591835036574,1.0000000000000002
27557,0130D,ktb,ግ,730,1,41.149734282008204,1140,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.004298567929150179,1.0000000000000002
27558,0130D,mdy,ግ,23,1,41.149734282008204,1140,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.000144164472859471,1.0000000000000004
27559,0130D,tir,ግ,2941,2,41.149734282008204,1140,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.008732392693413145,0.9997387793873194
27562,0130E,guk,ጎ,1944,1,26.3155191284023,1016,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.012227568638550807,0.9999999999999997
27563,0130E,kqy,ጎ,421,1,26.3155191284023,1016,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.003184592924303512,1.0000000000000002
27564,0130E,ktb,ጎ,437,1,26.3155191284023,1016,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0025732523082720934,1.0000000000000002
27565,0130E,mdy,ጎ,1722,1,26.3155191284023,1016,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.010793531402783002,1.0000000000000004
27566,0130E,tir,ጎ,106,2,26.3155191284023,1016,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0003147343167296135,0.9997387793873194
27568,01310,tir,ጐ,620,2,43.8905251238156,1260,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.001840898833701513,0.9997387793873194
27569,01312,guk,ጒ,1,1,38.3634380780789,1103,Ethi,326,0,syllabary,Middle East,Sarb,158985,6.2899015630405385e-06,0.9999999999999997
27570,01312,tir,ጒ,106,2,38.3634380780789,1103,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0003147343167296135,0.9997387793873194
27572,01313,guk,ጓ,549,1,31.004097412792202,1140,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0034531559581092554,0.9999999999999997
27573,01313,tir,ጓ,176,2,31.004097412792202,1140,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0005225777334378488,0.9997387793873194
27575,01315,tir,ጕ,85,2,38.431293981220705,1093,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.00025238129171714294,0.9997387793873194
27577,01320,guk,ጠ,81,1,64.6045009569271,1129,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0005094820266062836,0.9999999999999997
27578,01320,ktb,ጠ,1671,1,64.6045009569271,1129,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0098395986433013,1.0000000000000002
27579,01320,tir,ጠ,501,2,64.6045009569271,1129,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.001487565025297513,0.9997387793873194
27581,01321,guk,ጡ,10,1,72.12534606763559,1245,Ethi,326,0,syllabary,Middle East,Sarb,158985,6.289901563040539e-05,0.9999999999999997
27582,01321,ktb,ጡ,904,1,72.12534606763559,1245,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.005323158093084605,1.0000000000000002
27583,01321,tir,ጡ,359,2,72.12534606763559,1245,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0010659398085465213,0.9997387793873194
27585,01322,guk,ጢ,2,1,71.9762582074498,1232,Ethi,326,0,syllabary,Middle East,Sarb,158985,1.2579803126081077e-05,0.9999999999999997
27586,01322,ktb,ጢ,185,1,71.9762582074498,1232,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0010893631053325796,1.0000000000000002
27587,01322,tir,ጢ,210,2,71.9762582074498,1232,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0006235302501247061,0.9997387793873194
27589,01323,guk,ጣ,15,1,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb,158985,9.434852344560808e-05,0.9999999999999997
27590,01323,ktb,ጣ,252,1,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0014838892029395139,1.0000000000000002
27591,01323,tir,ጣ,206,2,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.000611653483455664,0.9997387793873194
27593,01324,guk,ጤ,89,1,78.08711439023479,1339,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0005598012391106079,0.9999999999999997
27594,01324,ktb,ጤ,207,1,78.08711439023479,1339,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0012189089881288863,1.0000000000000002
27595,01324,tir,ጤ,1,1,78.08711439023479,1339,Ethi,326,0,syllabary,Middle East,Sarb,336792,2.969191667260505e-06,0.9997387793873194
27597,01325,guk,ጥ,356,1,53.6971362621177,1187,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0022392049564424316,0.9999999999999997
27598,01325,ktb,ጥ,312,1,53.6971362621177,1187,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0018371961560203504,1.0000000000000002
27599,01325,tir,ጥ,1235,2,53.6971362621177,1187,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0036669517090667236,0.9997387793873194
27601,01326,guk,ጦ,466,1,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0029310941283768907,0.9999999999999997
27602,01326,ktb,ጦ,275,1,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0016193235349538345,1.0000000000000002
27603,01326,tir,ጦ,199,2,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0005908691417848405,0.9997387793873194
27606,01328,guk,ጨ,256,1,99.0806371269326,1698,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0016102148001383779,0.9999999999999997
27607,01328,kqy,ጨ,38,1,99.0806371269326,1698,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0002874454420986543,1.0000000000000002
27608,01328,ktb,ጨ,218,1,99.0806371269326,1698,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0012836819295270398,1.0000000000000002
27609,01328,kxc,ጨ,360,1,99.0806371269326,1698,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.0025035118708187877,0.9999999999999994
27610,01328,tir,ጨ,147,2,99.0806371269326,1698,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.00043647117508729423,0.9997387793873194
27613,01329,guk,ጩ,81,1,104.150783789349,1797,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0005094820266062836,0.9999999999999997
27614,01329,kqy,ጩ,184,1,104.150783789349,1797,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0013918410880566418,1.0000000000000002
27615,01329,ktb,ጩ,120,1,104.150783789349,1797,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0007066139061616733,1.0000000000000002
27616,01329,kxc,ጩ,119,1,104.150783789349,1797,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.0008275497572984325,0.9999999999999994
27617,01329,mdy,ጩ,32,1,104.150783789349,1797,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.00020057665789143789,1.0000000000000004
27620,0132A,guk,ጪ,1,1,93.15985526488319,1602,Ethi,326,0,syllabary,Middle East,Sarb,158985,6.2899015630405385e-06,0.9999999999999997
27621,0132A,ktb,ጪ,111,1,93.15985526488319,1602,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0006536178631995478,1.0000000000000002
27622,0132A,kxc,ጪ,2,1,93.15985526488319,1602,Ethi,326,0,syllabary,Middle East,Sarb,143798,1.3908399282326598e-05,0.9999999999999994
27623,0132A,mdy,ጪ,212,1,93.15985526488319,1602,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.001328820358530776,1.0000000000000004
27624,0132A,tir,ጪ,1,1,93.15985526488319,1602,Ethi,326,0,syllabary,Middle East,Sarb,336792,2.969191667260505e-06,0.9997387793873194
27627,0132B,guk,ጫ,197,1,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.001239110607918986,0.9999999999999997
27628,0132B,kqy,ጫ,38,1,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0002874454420986543,1.0000000000000002
27629,0132B,ktb,ጫ,95,1,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0005594026757113246,1.0000000000000002
27630,0132B,kxc,ጫ,116,1,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.0008066871583749427,0.9999999999999994
27631,0132B,mdy,ጫ,388,1,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0024319919769336842,1.0000000000000004
27632,0132B,tir,ጫ,29,2,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb,336792,8.610655835055464e-05,0.9997387793873194
27635,0132C,guk,ጬ,3,1,117.13668123434401,2001,Ethi,326,0,syllabary,Middle East,Sarb,158985,1.8869704689121616e-05,0.9999999999999997
27636,0132C,kqy,ጬ,123,1,117.13668123434401,2001,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0009304155099509073,1.0000000000000002
27637,0132C,ktb,ጬ,94,1,117.13668123434401,2001,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0005535142264933107,1.0000000000000002
27638,0132C,kxc,ጬ,82,1,117.13668123434401,2001,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.0005702443705753905,0.9999999999999994
27639,0132C,mdy,ጬ,184,1,117.13668123434401,2001,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.001153315782875768,1.0000000000000004
27641,0132D,guk,ጭ,38,1,88.4014890111734,1739,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.00023901625939554046,0.9999999999999997
27642,0132D,kqy,ጭ,146,1,88.4014890111734,1739,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0011043956459579876,1.0000000000000002
27643,0132D,ktb,ጭ,230,1,88.4014890111734,1739,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0013543433201432071,1.0000000000000002
27644,0132D,kxc,ጭ,36,1,88.4014890111734,1739,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.00025035118708187875,0.9999999999999994
27645,0132D,tir,ጭ,82,2,88.4014890111734,1739,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.00024347371671536142,0.9997387793873194
27648,0132E,guk,ጮ,35,1,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.00022014655470641885,0.9999999999999997
27649,0132E,kqy,ጮ,202,1,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0015279994553665307,1.0000000000000002
27650,0132E,ktb,ጮ,279,1,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0016428773318258904,1.0000000000000002
27651,0132E,kxc,ጮ,10,1,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb,143798,6.954199641163299e-05,0.9999999999999994
27652,0132E,mdy,ጮ,429,1,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.002688980819857089,1.0000000000000004
27653,0132E,tir,ጮ,1,1,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb,336792,2.969191667260505e-06,0.9997387793873194
27655,01330,kqy,ጰ,23,1,43.5648748417957,1344,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.00017398013600708023,1.0000000000000002
27656,01330,ktb,ጰ,63,1,43.5648748417957,1344,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.00037097230073487847,1.0000000000000002
27657,01330,kxc,ጰ,14,1,43.5648748417957,1344,Ethi,326,0,syllabary,Middle East,Sarb,143798,9.735879497628617e-05,0.9999999999999994
27659,01331,kqy,ጱ,2,1,50.8457461208368,1434,Ethi,326,0,syllabary,Middle East,Sarb,132199,1.5128707478876542e-05,1.0000000000000002
27660,01331,ktb,ጱ,6,1,50.8457461208368,1434,Ethi,326,0,syllabary,Middle East,Sarb,169824,3.533069530808366e-05,1.0000000000000002
27661,01331,mdy,ጱ,3,1,50.8457461208368,1434,Ethi,326,0,syllabary,Middle East,Sarb,159540,1.8804061677322302e-05,1.0000000000000004
27664,01332,ktb,ጲ,4,1,51.574559776864206,1445,Ethi,326,0,syllabary,Middle East,Sarb,169824,2.3553796872055775e-05,1.0000000000000002
27665,01332,mdy,ጲ,111,1,51.574559776864206,1445,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0006957502820609252,1.0000000000000004
27666,01332,tir,ጲ,61,2,51.574559776864206,1445,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0001811206917028908,0.9997387793873194
27669,01333,kqy,ጳ,37,1,40.6488984432899,1335,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.00027988108835921605,1.0000000000000002
27670,01333,kxc,ጳ,6,1,40.6488984432899,1335,Ethi,326,0,syllabary,Middle East,Sarb,143798,4.172519784697979e-05,0.9999999999999994
27671,01333,mdy,ጳ,91,1,40.6488984432899,1335,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0005703898708787765,1.0000000000000004
27672,01333,tir,ጳ,2,2,40.6488984432899,1335,Ethi,326,0,syllabary,Middle East,Sarb,336792,5.93838333452101e-06,0.9997387793873194
27675,01334,guk,ጴ,81,1,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0005094820266062836,0.9999999999999997
27676,01334,kqy,ጴ,63,1,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0004765542855846111,1.0000000000000002
27677,01334,ktb,ጴ,107,1,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.000630064066327492,1.0000000000000002
27678,01334,kxc,ጴ,5,1,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb,143798,3.4770998205816495e-05,0.9999999999999994
27679,01334,mdy,ጴ,146,1,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0009151310016296853,1.0000000000000004
27680,01334,tir,ጴ,154,2,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0004572555167581178,0.9997387793873194
27683,01335,guk,ጵ,42,1,49.1088655928644,1483,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0002641758656477026,0.9999999999999997
27684,01335,kqy,ጵ,136,1,49.1088655928644,1483,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.001028752108563605,1.0000000000000002
27685,01335,ktb,ጵ,211,1,49.1088655928644,1483,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0012424627850009422,1.0000000000000002
27686,01335,kxc,ጵ,34,1,49.1088655928644,1483,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.00023644278779955214,0.9999999999999994
27687,01335,tir,ጵ,4,2,49.1088655928644,1483,Ethi,326,0,syllabary,Middle East,Sarb,336792,1.187676666904202e-05,0.9997387793873194
27690,01336,guk,ጶ,16,1,40.060378328087104,1324,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.00010063842500864862,0.9999999999999997
27691,01336,kqy,ጶ,18,1,40.060378328087104,1324,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.00013615836730988888,1.0000000000000002
27692,01336,ktb,ጶ,22,1,40.060378328087104,1324,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.00012954588279630677,1.0000000000000002
27693,01336,mdy,ጶ,147,1,40.060378328087104,1324,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0009213990221887927,1.0000000000000004
27694,01336,tir,ጶ,47,2,40.060378328087104,1324,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.00013955200836124373,0.9997387793873194
27696,01338,guk,ጸ,1620,1,44.8124992667758,1284,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.010189640532125671,0.9999999999999997
27697,01338,kqy,ጸ,173,1,44.8124992667758,1284,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.001308633196922821,1.0000000000000002
27698,01338,mdy,ጸ,1,1,44.8124992667758,1284,Ethi,326,0,syllabary,Middle East,Sarb,159540,6.268020559107434e-06,1.0000000000000004
27699,01338,tir,ጸ,1380,2,44.8124992667758,1284,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.004097484500819497,0.9997387793873194
27701,01339,guk,ጹ,69,1,50.551655773291394,1419,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.00043400320784979713,0.9999999999999997
27702,01339,kqy,ጹ,150,1,50.551655773291394,1419,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0011346530609157406,1.0000000000000002
27703,01339,tir,ጹ,376,2,50.551655773291394,1419,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0011164160668899498,0.9997387793873194
27705,0133A,guk,ጺ,91,1,52.6033696598028,1379,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.000572381042236689,0.9999999999999997
27706,0133A,kqy,ጺ,33,1,52.6033696598028,1379,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.00024962367340146293,1.0000000000000002
27707,0133A,mdy,ጺ,4,1,52.6033696598028,1379,Ethi,326,0,syllabary,Middle East,Sarb,159540,2.5072082236429736e-05,1.0000000000000004
27708,0133A,tir,ጺ,429,2,52.6033696598028,1379,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0012737832252547566,0.9997387793873194
27710,0133B,guk,ጻ,109,1,41.3289008273474,1298,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0006855992703714187,0.9999999999999997
27711,0133B,kqy,ጻ,14,1,41.3289008273474,1298,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.00010590095235213579,1.0000000000000002
27712,0133B,mdy,ጻ,229,1,41.3289008273474,1298,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0014353767080356023,1.0000000000000004
27713,0133B,tir,ጻ,624,2,41.3289008273474,1298,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0018527756003705552,0.9997387793873194
27714,0133C,guk,ጼ,3,1,57.76289921837629,1537,Ethi,326,0,syllabary,Middle East,Sarb,158985,1.8869704689121616e-05,0.9999999999999997
27715,0133C,kqy,ጼ,253,1,57.76289921837629,1537,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0019137814960778826,1.0000000000000002
27716,0133C,mdy,ጼ,2,1,57.76289921837629,1537,Ethi,326,0,syllabary,Middle East,Sarb,159540,1.2536041118214868e-05,1.0000000000000004
27718,0133D,guk,ጽ,87,1,49.8612946372929,1411,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0005472214359845269,0.9999999999999997
27719,0133D,kqy,ጽ,302,1,49.8612946372929,1411,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.002284434829310358,1.0000000000000002
27720,0133D,tir,ጽ,1645,2,49.8612946372929,1411,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.004884320292643531,0.9997387793873194
27722,0133E,guk,ጾ,49,1,41.3446917797476,1293,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.00030820517658898636,0.9999999999999997
27723,0133E,kqy,ጾ,220,1,41.3446917797476,1293,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0016641578226764197,1.0000000000000002
27724,0133E,mdy,ጾ,445,1,41.3446917797476,1293,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0027892691488028082,1.0000000000000004
27725,0133E,tir,ጾ,112,2,41.3446917797476,1293,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.00033254946673317654,0.9997387793873194
27728,01340,guk,ፀ,638,1,53.73125779910029,1198,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.004012957197219864,0.9999999999999997
27731,01341,guk,ፁ,34,1,60.1984363416439,1273,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0002138566531433783,0.9999999999999997
27732,01341,mdy,ፁ,6,1,60.1984363416439,1273,Ethi,326,0,syllabary,Middle East,Sarb,159540,3.7608123354644604e-05,1.0000000000000004
